cq1,cq3,cq4,cq7,cq8,cq9,cq12,cq13,cq14,cq15,cq17,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq33,cq35,cq36,cq37,cq40,cq41,cq42,cq43,cq44,cq45,cq47,cq48,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,sq11,sq12,sq13,sq14,sq15,sq16,kq2_2,kq3_2,kq7_2,kq8_2,kq10_2,kq11_2,kq12_2,kq13_2,kq15_2,kq16_2,kq17_2,kq20_2,kq21_2,kq24_2,kq25_2,kq26_2,kq27_2,kq28_2,kq30_2,kq33_2,saq1_2,saq2_2,saq3_2,saq4_2,saq6_2,saq8_2,saq9_2,saq13_2,saq15_2,saq21_2,saq22_2,saq23_2,saq34_2,saq43_2,saq44_2,vq1,vq2,vq3,vq4,vq5,vq6,vq7,vq8,vq9,vq10,vq11,vq12,vq13,bq1,bq2,bq7,bq9,bq10,bq11,bq24,bq26_1,knowcode
5,5,5,5,3,4,4,4,5,3,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,3,3,4,3,4,3,1,2,1,1,1,1,1,1,1,1,1,2,4,2,4,4,3,3,5,5,4,2,2,3,4,4,2,5,5,5,2,2,5,6,6,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,5,0,6,5,5,5,5,6,5,4,5,5,5,5,0,4,4,5,3,1,3,4,4,5,3,3,4,4,3,4,3,1,5,4,4,4,1,34,12201
5,5,5,4,4,4,5,5,5,1,3,1,1,1,1,1,1,1,1,1,1,5,2,1,1,2,3,4,4,5,4,4,2,1,1,1,1,3,2,1,1,1,1,1,3,1,2,4,4,4,4,5,4,5,5,5,3,5,4,4,5,4,5,3,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,4,4,4,0,3,5,4,4,3,4,1,3,2,2,3,2,3,3,2,2,2,2,4,4,3,2,7,1,5,4,4,2,1,27,12201
5,5,5,5,3,4,3,3,5,2,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,4,4,4,4,3,2,1,1,1,3,1,1,1,1,1,1,1,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,4,4,5,5,4,3,4,4,4,4,4,3,3,3,3,4,2,4,3,3,3,4,3,1,5,4,3,3,1,27,12201
4,5,4,3,2,4,4,3,4,3,2,2,1,1,1,1,1,2,1,1,1,4,2,2,2,1,3,3,1,3,2,5,4,3,2,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,3,3,4,4,4,4,4,3,4,4,5,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,3,4,0,6,5,5,5,5,5,4,5,5,5,6,5,0,0,5,5,3,2,3,4,3,5,3,3,4,4,3,4,3,1,5,3,4,4,2,27,12201
5,4,5,5,3,5,4,3,5,1,4,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,5,5,5,3,1,2,1,1,1,3,1,1,1,1,1,1,3,2,2,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,5,0,3,0,0,0,0,4,0,2,0,5,0,0,0,4,3,5,5,4,5,5,4,4,6,6,5,6,5,2,2,2,5,4,4,3,4,3,4,3,3,3,4,4,4,3,1,5,4,5,4,2,27,12201
4,5,5,5,2,4,3,3,5,2,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,4,2,5,5,4,1,4,1,1,1,2,1,1,1,1,1,1,5,2,1,1,2,4,4,3,4,4,5,3,5,3,3,4,4,4,5,4,4,3,5,5,3,3,3,4,0,2,0,0,0,0,0,3,4,0,0,0,4,0,4,6,4,4,4,5,4,4,4,4,4,4,0,3,3,4,4,2,4,4,4,4,2,3,3,4,4,4,3,1,5,4,4,3,1,230,12201
4,5,5,3,4,3,4,4,5,2,3,2,2,1,1,1,1,1,1,1,1,5,1,1,1,1,4,4,4,4,5,4,3,4,1,1,1,2,1,1,1,1,1,1,3,3,2,4,3,5,5,5,5,5,5,4,4,5,5,4,5,4,4,5,5,5,6,4,2,0,0,2,0,0,0,0,0,2,3,4,4,2,2,2,4,0,5,5,3,5,5,4,4,3,4,4,4,3,0,3,2,3,3,2,2,4,4,2,2,2,3,4,2,3,7,1,5,4,4,3,2,34,12201
4,5,5,3,2,3,2,2,5,2,3,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,4,4,1,4,4,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,2,2,3,3,4,5,4,4,3,4,3,5,5,3,5,4,5,5,3,5,6,6,5,5,4,3,0,2,0,4,0,0,0,4,4,0,4,4,5,0,5,5,4,5,4,4,4,4,5,5,6,4,2,2,2,4,4,4,3,4,4,3,3,3,3,4,4,4,3,1,5,4,4,4,1,132,12201
5,5,5,5,5,4,2,2,5,4,4,1,1,4,4,1,1,1,1,1,1,4,2,2,1,1,4,4,4,4,3,5,1,1,1,1,1,3,2,2,1,1,1,1,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,5,5,4,4,4,4,3,4,3,5,5,5,5,4,4,3,6,6,5,5,5,5,4,5,6,4,5,5,2,3,2,4,4,3,4,5,4,3,3,2,2,4,4,3,3,1,5,4,4,4,1,857,12201
5,4,5,4,4,4,4,2,5,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,4,2,2,2,4,2,1,1,2,1,2,2,1,1,1,1,1,2,5,5,4,3,4,5,4,5,4,4,5,5,3,3,5,4,4,3,4,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,4,3,4,4,4,4,5,5,5,4,5,5,5,5,4,4,4,3,4,3,3,3,4,4,3,2,3,4,4,4,7,1,5,4,4,4,2,27,12301
5,4,3,4,3,5,4,2,5,2,2,2,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,4,4,4,3,4,3,2,1,1,2,2,2,2,1,1,1,1,3,3,3,2,4,2,4,4,4,4,3,3,4,3,4,3,4,3,3,3,3,4,4,4,0,0,0,3,0,0,0,0,4,0,0,4,4,4,4,0,0,0,5,4,5,3,3,4,5,4,5,5,4,4,0,4,1,3,2,3,3,3,4,3,4,3,4,3,3,5,3,1,5,4,4,4,1,339,12301
5,5,5,3,3,3,2,1,5,3,3,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,3,4,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,4,2,3,4,5,4,4,5,4,3,4,5,5,4,4,5,5,4,5,5,5,6,6,2,2,7,2,2,0,0,0,5,0,5,3,6,4,2,3,4,5,5,6,6,5,4,4,3,5,4,4,4,3,4,3,2,2,2,3,3,3,2,4,2,3,3,3,2,3,1,4,2,3,2,1,27,12301
4,5,5,4,4,4,4,5,5,4,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,4,5,3,5,4,2,3,1,1,2,2,3,3,1,1,1,1,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,3,2,2,2,0,0,0,4,4,4,4,4,4,5,5,5,5,5,4,4,4,2,4,4,3,3,0,4,2,4,3,2,3,4,4,3,4,4,3,4,3,4,3,1,5,3,4,4,1,27,12301
5,5,5,4,3,3,3,1,5,3,3,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,3,4,2,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,3,4,4,2,3,4,5,4,4,5,5,3,4,3,4,4,5,3,5,5,5,5,4,4,5,0,3,3,3,0,2,2,0,2,0,0,4,2,0,0,3,0,4,4,5,6,5,4,4,4,4,5,5,5,5,4,4,3,4,4,3,4,4,4,3,3,4,4,4,4,13,1,5,4,3,4,1,468,12301
5,5,5,4,5,4,4,3,5,2,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,3,2,4,4,4,2,1,1,1,3,3,1,1,1,1,1,1,3,4,4,4,4,2,4,3,4,5,5,4,4,4,4,5,5,4,4,5,4,3,4,4,4,4,5,5,3,3,4,4,2,4,3,6,5,3,2,5,2,3,4,4,4,2,5,0,0,0,3,4,3,4,0,0,0,4,2,1,4,3,3,4,3,4,3,4,3,4,3,1,5,3,3,3,1,81,12301
4,4,5,4,5,4,3,3,4,4,3,2,2,1,1,1,1,1,1,1,1,4,2,1,3,1,4,4,4,3,4,4,5,1,1,2,1,2,1,1,1,1,2,1,3,4,4,4,3,3,5,4,4,5,4,4,4,4,4,3,4,4,4,3,5,4,3,5,3,3,2,5,2,2,0,0,0,4,1,5,3,3,4,4,4,3,4,4,4,4,5,4,4,4,4,4,5,5,0,5,4,4,4,2,4,4,2,4,3,4,4,4,3,3,7,1,5,4,4,4,2,27,12301
4,5,5,4,5,4,2,3,4,4,3,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,5,5,4,5,4,3,4,3,1,1,3,3,2,1,1,1,1,1,4,4,3,5,1,4,3,3,4,4,4,4,4,3,3,5,4,4,5,4,5,4,4,5,5,4,5,5,3,3,0,0,2,2,0,4,5,5,3,4,4,0,4,5,5,4,4,5,5,5,5,5,6,4,3,4,4,3,4,3,3,3,3,4,4,4,3,4,4,4,13,1,5,4,4,4,1,27,12301
4,4,4,4,5,5,3,2,3,4,2,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,4,3,5,4,2,4,5,4,1,1,1,1,1,1,1,1,1,1,4,4,5,4,4,4,5,5,5,5,5,4,5,5,5,5,5,4,3,5,5,5,5,0,0,0,0,3,0,0,0,0,0,0,0,4,2,2,0,3,0,0,3,3,5,5,5,2,5,2,4,4,3,3,5,5,4,4,4,3,3,4,4,3,3,2,3,4,4,3,3,1,4,3,4,3,1,468,12301
5,5,4,5,4,5,2,1,4,3,3,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,4,4,4,4,1,5,4,1,1,1,1,2,1,1,1,1,1,1,4,5,4,5,5,3,5,4,5,5,5,4,5,4,4,4,5,5,4,3,5,4,2,4,2,0,2,1,1,3,0,0,2,1,0,2,5,2,1,3,3,2,5,4,3,5,4,0,0,0,3,3,3,4,0,0,0,4,2,2,3,4,4,4,3,4,3,4,3,3,3,1,5,4,4,4,1,27,12301
5,5,5,4,4,4,2,1,5,2,2,1,1,1,1,1,1,1,1,1,1,5,2,1,2,1,3,2,1,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,5,5,5,0,0,5,5,3,3,3,0,0,6,0,5,5,4,5,4,4,3,5,7,4,5,5,5,3,4,5,4,4,3,0,3,3,4,3,2,3,3,4,3,4,1,3,2,1,3,3,1,5,2,1,1,1,27,12301
5,5,5,5,5,5,4,3,5,4,5,2,1,1,2,2,2,1,1,1,2,4,2,2,4,1,4,4,4,4,4,5,4,4,1,1,3,3,2,2,1,1,1,2,3,5,5,5,5,3,4,5,5,2,4,4,2,3,3,3,5,5,2,3,4,4,4,4,6,0,0,7,0,0,0,0,0,0,0,4,3,4,4,3,3,3,4,4,4,4,5,0,3,0,3,3,3,4,0,3,3,4,2,2,3,4,4,3,5,3,3,4,3,2,3,1,5,3,5,4,1,661,12301
5,5,5,5,5,4,4,3,5,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,2,4,1,3,5,3,2,1,1,1,3,3,3,2,1,1,1,1,4,5,5,3,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,1,3,3,2,2,4,4,3,3,2,4,5,3,5,4,4,2,4,5,7,5,3,4,4,5,5,5,5,5,0,2,2,4,4,4,4,3,3,2,4,3,4,4,3,4,19,1,5,4,4,3,1,81,12301
4,4,4,4,3,4,3,3,5,2,4,2,2,2,3,2,1,1,1,1,1,5,1,1,3,1,2,4,4,4,5,4,2,3,1,1,1,2,3,3,1,1,1,1,2,2,4,2,3,3,4,4,4,4,5,5,5,5,5,4,4,5,5,4,3,4,4,4,0,0,0,0,0,0,0,0,0,5,0,5,6,4,5,0,4,0,4,4,5,5,5,5,5,4,5,5,5,3,2,3,3,4,3,4,2,5,3,5,4,3,5,4,5,4,7,1,5,4,4,2,1,27,12301
5,4,4,3,3,2,2,2,5,2,2,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,4,4,2,4,2,4,3,1,1,1,1,2,2,1,1,1,1,1,2,1,2,3,5,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,4,4,4,6,5,5,4,5,0,4,0,4,0,0,4,6,6,4,0,5,5,0,5,5,6,6,4,3,4,4,5,6,5,3,3,2,2,4,4,3,3,3,4,2,4,3,4,4,3,3,19,1,5,4,3,3,1,467,12301
5,5,4,3,3,4,3,3,5,2,3,2,2,4,2,1,1,1,1,1,1,4,2,2,2,1,4,3,2,4,4,5,4,2,1,1,3,1,3,1,1,1,1,1,4,3,3,2,3,3,5,5,5,4,5,4,5,4,3,4,5,5,5,3,3,5,6,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,6,5,6,5,3,5,4,6,5,5,5,0,2,2,4,4,2,4,4,3,4,2,2,4,3,3,3,11,1,5,4,4,3,2,831,12401
5,5,5,4,4,4,3,2,5,4,3,3,1,1,1,1,1,1,1,1,1,4,2,2,2,1,3,4,4,4,4,4,4,2,1,1,2,2,1,1,1,1,1,1,4,4,2,5,5,2,5,5,5,3,5,5,5,5,3,3,3,3,3,3,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,4,6,2,7,5,7,2,7,5,4,7,5,0,7,4,5,4,2,4,3,2,4,3,2,4,2,4,4,11,1,5,4,4,3,2,27,12401
5,5,5,4,2,4,3,2,5,1,4,3,2,3,1,2,1,1,1,1,1,5,1,1,2,1,2,4,2,4,4,4,2,4,1,1,1,1,1,1,1,1,1,1,4,4,2,5,5,4,4,3,4,5,5,5,5,5,5,4,4,5,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,6,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,11,1,5,3,3,3,1,27,12401
5,5,5,4,5,4,4,4,5,4,3,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,5,5,2,5,2,3,4,1,1,1,1,1,1,1,1,1,1,1,5,5,1,3,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7,6,4,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,3,4,4,3,4,11,1,5,5,4,4,1,34,12401
4,5,5,3,2,3,3,3,5,2,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,4,3,4,4,3,3,1,1,1,3,3,1,1,1,1,1,1,3,3,3,2,3,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,3,4,4,5,5,5,4,4,5,4,5,5,5,0,3,4,4,4,3,4,4,3,4,4,5,4,4,4,4,11,1,5,4,4,3,1,27,12401
5,4,5,4,4,1,3,3,5,1,3,2,2,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,4,5,5,3,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,4,4,4,4,5,4,5,4,4,4,4,4,5,3,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,2,7,4,2,4,7,7,7,7,5,0,5,7,4,4,2,4,3,3,4,1,3,3,2,4,4,11,1,5,4,4,3,1,27,12401
5,5,5,4,5,3,2,3,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1,4,4,5,4,4,5,3,1,1,1,1,3,2,2,1,1,2,1,4,2,3,4,4,4,5,4,5,5,3,4,4,4,5,5,5,5,5,3,3,5,6,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,11,1,5,4,4,4,1,347,12401
5,5,4,4,4,4,1,3,5,4,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,4,1,4,4,3,1,3,1,1,1,1,1,1,1,1,1,1,3,4,3,5,4,5,4,5,5,4,4,5,5,4,5,5,5,5,5,3,3,3,5,7,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,11,1,5,4,4,4,1,283,12401
5,5,5,5,4,4,4,3,5,2,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,4,2,4,2,3,5,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,5,2,3,4,5,4,5,5,5,5,4,3,5,5,5,3,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,6,6,4,6,6,5,6,5,6,5,6,6,2,2,4,4,3,5,4,4,2,4,4,4,4,5,3,4,11,1,5,4,4,4,1,34,12401
5,5,4,3,4,2,3,3,5,2,3,3,2,3,2,1,1,1,1,1,1,4,2,2,2,1,4,4,2,4,4,4,4,3,1,1,3,1,1,1,1,1,1,1,4,4,3,3,4,2,4,5,5,4,5,4,5,5,4,5,5,4,4,5,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,5,5,5,5,4,4,4,5,5,5,4,0,3,4,4,3,3,4,5,4,4,5,4,4,5,5,4,11,1,5,4,4,3,1,34,12401
5,5,5,4,4,4,4,3,5,3,2,2,3,2,2,1,1,1,1,1,1,3,3,2,2,1,4,4,2,4,4,4,4,3,1,1,3,1,3,1,1,1,1,1,5,4,4,5,4,3,5,4,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,5,5,4,5,6,3,3,5,5,4,5,5,0,3,4,4,5,4,4,4,5,4,4,5,4,4,4,4,11,1,5,4,4,3,1,857,12401
5,5,5,4,5,4,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,5,4,5,4,4,4,3,1,1,1,1,2,1,1,1,1,1,1,4,3,3,4,4,4,5,5,5,4,5,4,4,3,5,4,4,2,4,3,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,3,4,3,11,1,5,4,4,4,1,347,12401
4,4,5,3,3,3,2,2,5,4,3,3,1,1,2,1,1,1,1,1,1,4,2,2,1,1,2,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,1,1,2,2,1,2,3,2,4,5,4,5,5,4,5,4,5,5,4,4,4,4,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,7,2,7,5,5,2,7,5,5,7,4,0,7,4,5,4,4,3,3,2,4,2,3,2,2,5,4,11,1,5,4,4,3,1,34,12401
5,4,5,5,4,3,2,2,5,1,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,3,2,4,4,4,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,4,4,4,4,4,5,5,4,4,4,4,4,5,5,4,4,5,5,5,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,2,0,2,6,5,4,6,7,5,6,5,5,7,6,6,2,2,2,5,5,4,4,5,4,4,4,4,3,3,3,3,11,1,5,4,4,4,1,34,12401
5,5,4,4,4,4,3,3,5,4,3,2,2,3,2,1,1,1,1,1,1,4,2,2,2,1,3,3,2,3,3,5,3,2,1,1,3,1,1,1,1,1,1,1,4,4,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,0,3,3,3,3,4,4,4,5,3,4,3,4,3,6,4,4,4,4,2,2,4,2,4,4,4,0,6,4,4,4,3,3,3,3,4,4,3,4,2,4,3,11,1,5,4,4,3,1,27,12401
5,5,5,5,5,5,5,3,5,5,4,3,1,1,1,1,1,2,1,1,1,3,3,2,1,2,4,4,4,4,4,4,4,2,1,1,1,2,2,1,1,1,1,1,3,3,2,4,4,2,5,5,5,5,4,5,4,3,4,4,5,5,5,4,4,5,6,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,5,0,5,5,5,5,5,5,5,5,5,5,6,6,0,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,11,1,5,5,5,4,1,27,12402
5,5,4,3,4,4,3,3,5,3,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,3,3,2,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,5,4,1,4,4,4,3,4,4,4,5,4,4,4,3,2,4,3,4,2,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,5,6,3,5,6,4,5,4,6,5,7,6,0,3,0,4,5,1,4,4,2,1,5,2,4,5,4,4,11,1,4,4,3,4,1,34,12402
5,5,5,4,4,4,3,3,5,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,4,4,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,4,2,4,4,5,5,5,4,4,5,5,4,5,5,5,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,4,0,5,5,5,5,5,5,6,4,4,6,6,6,0,4,3,4,3,2,4,4,3,4,2,4,3,4,3,4,11,1,2,4,4,4,1,395,12402
4,4,4,4,3,4,2,2,4,4,3,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,3,4,3,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,2,4,3,4,5,5,4,4,4,4,5,4,3,3,4,4,4,2,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,6,3,6,5,2,6,6,5,5,6,6,0,3,6,5,4,2,3,4,2,3,4,4,3,5,4,5,11,1,4,4,3,4,1,676,12402
5,5,4,4,4,3,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,4,4,1,3,2,3,4,4,1,1,1,1,1,1,1,1,1,1,5,4,1,4,3,4,5,4,4,5,4,3,4,3,3,4,4,4,4,3,3,4,2,2,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,1,5,5,4,5,4,3,4,5,5,5,4,4,0,3,3,5,5,1,3,4,4,3,5,3,4,4,3,4,11,1,2,3,3,3,1,27,12402
5,5,4,5,5,5,4,3,5,3,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,3,5,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,4,3,2,4,4,4,5,5,4,5,4,4,5,4,5,4,4,5,4,4,4,4,4,5,0,0,0,0,3,0,3,0,0,3,3,3,4,0,4,3,4,0,5,5,4,4,5,4,4,4,4,3,3,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,3,3,11,1,2,4,4,3,2,27,12402
5,4,4,4,4,4,3,3,5,4,3,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,3,2,2,3,4,4,4,1,1,2,2,2,1,1,1,2,1,1,3,3,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,5,5,5,5,4,5,5,6,6,5,5,4,5,5,5,5,3,4,2,4,2,2,4,4,4,4,11,1,2,4,4,4,1,381,12402
5,5,5,5,4,5,5,2,5,5,3,2,1,1,1,1,1,1,1,1,1,4,2,2,1,1,2,3,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,2,2,5,5,5,0,5,0,0,0,0,0,0,0,0,4,5,0,0,0,5,4,5,5,5,6,6,5,4,6,5,6,6,3,0,4,5,4,3,3,4,3,4,3,4,3,4,4,3,3,11,1,2,4,4,3,1,283,12402
4,4,4,4,2,4,3,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,3,4,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,5,5,5,5,3,3,3,4,4,4,3,4,4,3,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,5,5,5,4,5,4,4,4,4,4,4,4,0,0,3,4,3,4,4,4,4,4,5,2,5,5,3,3,11,1,3,3,3,3,1,27,12402
5,5,5,4,4,4,3,3,5,3,3,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,4,3,3,4,4,4,4,1,1,1,1,2,1,1,1,1,1,1,4,4,3,5,4,3,5,4,4,4,4,4,5,4,4,4,4,4,5,3,2,3,3,4,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,4,0,5,4,4,5,3,3,4,3,6,5,6,3,0,5,3,4,4,1,3,4,4,3,4,3,3,4,3,5,11,1,5,4,4,3,2,34,12402
5,5,4,5,4,4,2,2,5,2,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,4,4,4,3,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,1,4,4,5,5,4,4,5,4,4,4,4,4,4,3,3,5,5,4,0,0,0,3,3,0,3,4,0,4,4,4,4,0,4,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,0,3,2,4,4,4,4,4,4,4,4,3,4,4,2,2,11,1,4,4,4,4,2,755,12402
5,4,4,4,4,4,3,3,5,4,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,1,3,3,2,2,4,4,4,2,1,1,1,2,2,1,1,1,1,1,4,3,3,3,3,4,3,4,4,5,5,4,4,3,5,5,4,4,4,4,4,4,3,3,3,1,2,3,3,2,3,3,3,3,3,4,4,3,4,5,4,3,5,5,5,5,3,2,3,5,7,5,4,3,0,3,4,4,4,2,4,4,4,4,3,2,3,5,3,5,11,1,4,4,4,3,1,323,12402
4,4,4,4,2,4,3,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,3,4,2,2,2,3,4,1,1,2,1,1,1,1,1,1,1,1,2,2,2,4,3,4,5,5,4,5,5,4,5,5,5,5,5,5,5,4,4,5,3,3,0,2,0,3,0,2,3,5,2,4,2,4,3,3,4,3,4,1,4,3,2,4,4,3,4,4,3,4,4,4,0,2,1,5,3,2,4,5,4,3,5,2,4,4,2,3,11,1,5,4,5,3,1,831,12402
5,5,4,4,4,4,3,2,5,4,3,1,1,1,1,1,1,1,1,1,1,5,2,1,2,1,3,2,2,3,4,4,4,2,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,3,3,0,6,6,5,5,5,4,5,5,6,5,6,4,0,3,4,4,1,3,4,4,4,2,3,2,4,4,2,1,11,1,5,5,4,3,1,283,12402
5,5,5,4,4,5,4,4,5,4,4,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,4,4,4,4,2,3,5,1,1,1,2,3,1,1,1,1,1,1,2,3,2,3,5,2,5,3,4,5,3,4,5,3,4,5,5,4,5,3,4,4,6,6,0,0,0,0,0,2,0,0,0,5,0,3,5,0,0,3,3,0,4,4,4,4,5,4,5,4,5,4,2,5,0,0,2,3,4,2,4,4,3,3,3,2,3,3,2,3,11,1,5,4,3,4,2,502,12402
